Date,MMM,ABT,ABBV,ABMD,ACN
2006-09-14,50.45177459716797,16.6978759765625,,15.020000457763672,22.14264488220215
2006-09-15,50.87031173706055,16.80998420715332,,14.800000190734865,21.88605117797852
2006-09-18,50.69877243041992,16.606149673461914,,15.149999618530273,22.082271575927734
2006-09-19,50.2596435546875,16.701269149780273,,14.989999771118164,21.96906852722168
2006-09-20,50.37628936767578,16.494037628173828,,15.06999969482422,22.180376052856445
2006-09-21,50.1635856628418,16.375125885009766,,15.300000190734865,21.98415756225586
2006-09-22,50.136146545410156,16.27321434020996,,14.6899995803833,22.14264488220215
2006-09-25,50.56841278076172,16.290197372436527,,15.06999969482422,22.452068328857425
2006-09-26,51.28886032104492,16.330963134765625,,15.0,22.24074935913086
2006-09-27,51.220252990722656,16.43288230895996,,15.100000381469727,22.157737731933594
2006-09-28,51.185935974121094,16.419288635253903,,15.09000015258789,23.84823989868164
2006-09-29,51.06241989135742,16.4974365234375,,14.779999732971193,23.93125915527344
2006-10-02,50.49292755126953,16.388717651367188,,14.729999542236328,23.27467918395996
2006-10-03,50.79486465454102,16.174686431884766,,14.4399995803833,23.34260368347168
2006-10-04,51.37121963500977,16.015012741088867,,14.949999809265135,23.65957260131836
2006-10-05,52.09163665771485,15.746624946594238,,15.09000015258789,23.57656097412109
2006-10-06,52.11223220825195,15.692270278930664,,14.699999809265135,23.244495391845703
2006-10-09,52.00929641723633,15.86553192138672,,14.640000343322756,23.73504638671875
2006-10-10,51.59762954711914,15.814565658569336,,14.859999656677244,24.05956268310547
2006-10-11,51.78288269042969,15.888072967529295,,14.979999542236328,24.380054473876953
2006-10-12,51.75545120239258,15.881240844726562,,15.0,24.18928146362305
2006-10-13,51.73483657836914,16.04534912109375,,13.489999771118164,24.570816040039066
2006-10-16,51.97499084472656,16.127405166625973,,14.0600004196167,24.357158660888672
2006-10-17,52.00929641723633,16.134244918823242,,13.880000114440918,24.1053466796875
2006-10-18,51.82403564453125,16.359893798828125,,13.93000030517578,24.34952735900879
2006-10-19,52.42097473144531,16.383831024169922,,14.09000015258789,24.06719017028809
2006-10-20,53.84130096435547,16.6778564453125,,13.9399995803833,24.036664962768555
2006-10-23,54.95282363891602,16.69495964050293,,14.0600004196167,24.47161865234375
2006-10-24,54.81562423706055,16.452207565307614,,14.100000381469727,24.70816993713379
2006-10-25,54.52056503295898,16.50691795349121,,13.9399995803833,24.71579933166504
2006-10-26,54.36962509155274,16.373577117919922,,14.5,25.03629302978516
2006-10-27,54.1706428527832,16.29836082458496,,14.43000030517578,24.792104721069336
2006-10-30,54.16378784179688,16.10005760192871,,14.420000076293945,25.43308448791504
2006-10-31,54.09515762329102,16.243646621704098,,14.199999809265135,25.11259651184082
2006-11-01,54.09515762329102,16.212879180908207,,13.140000343322756,25.16600799560547
2006-11-02,54.12261199951172,16.226560592651367,,13.1899995803833,25.43308448791504
2006-11-03,53.91679763793945,16.288103103637695,,13.329999923706055,25.24995040893555
2006-11-06,54.609764099121094,16.229972839355472,,13.510000228881836,25.715421676635746
2006-11-07,54.49313735961914,16.363319396972653,,13.100000381469727,25.2575798034668
2006-11-08,54.49313735961914,16.165019989013672,,13.300000190734865,25.51702117919922
2006-11-09,54.136314392089844,15.672682762145994,,13.0600004196167,25.46360206604004
2006-11-10,54.33531188964844,15.717127799987793,,12.859999656677244,25.845149993896484
2006-11-13,54.54802322387695,15.6077241897583,,12.529999732971193,25.77646255493164
2006-11-14,54.95282363891602,15.788921356201172,,13.140000343322756,26.02828025817871
2006-11-15,55.37825393676758,16.065864562988278,,13.010000228881836,26.21141242980957
2006-11-16,55.09009170532226,16.236812591552734,,12.9399995803833,26.68452072143555
2006-11-17,55.8516845703125,16.29836082458496,,12.470000267028807,26.82186889648437
2006-11-20,55.83799362182617,16.32912826538086,,12.979999542236328,26.379289627075195
2006-11-21,56.33480072021485,16.236812591552734,,12.760000228881836,26.318248748779297
2006-11-22,56.21748733520508,16.25732421875,,12.6899995803833,26.142736434936523
2006-11-24,55.996665954589844,16.052183151245114,,12.739999771118164,26.18852424621582
2006-11-27,55.361854553222656,15.860718727111815,,12.34000015258789,25.425451278686523
2006-11-28,55.486045837402344,15.864150047302244,,12.390000343322756,25.34914779663086
2006-11-29,55.87937545776367,15.990650177001953,,12.31999969482422,25.33388710021973
2006-11-30,56.21058654785156,15.95303726196289,,12.609999656677244,25.715421676635746
2006-12-01,55.18931579589844,15.922268867492676,,12.4399995803833,25.799360275268555
2006-12-04,55.81726455688477,16.445375442504886,,12.649999618530273,26.24956703186035
2006-12-05,55.58951950073242,16.510337829589847,,13.06999969482422,26.47085952758789
2006-12-06,55.06512832641602,16.414606094360348,,13.050000190734865,26.32587432861328
2006-12-07,54.89947509765625,16.424856185913086,,12.899999618530273,26.29535484313965
2006-12-08,54.20945358276367,16.397506713867188,,13.329999923706055,26.333505630493164
2006-12-11,54.40959167480469,16.34963607788086,,13.229999542236328,26.058799743652344
2006-12-12,54.51998901367188,16.407758712768555,,12.899999618530273,26.371660232543945
2006-12-13,54.68558120727539,16.397506713867188,,13.149999618530273,26.48612403869629
2006-12-14,54.35436630249024,16.445375442504886,,13.119999885559082,26.66925621032715
2006-12-15,54.03694152832031,16.571882247924805,,13.09000015258789,26.55479431152344
2006-12-18,54.0645637512207,16.455633163452152,,13.539999961853027,26.379289627075195
2006-12-19,53.89895629882813,16.500078201293945,,13.5,26.40981674194336
2006-12-20,54.39579391479492,16.394088745117188,,13.489999771118164,26.76845359802246
2006-12-21,54.3819694519043,16.411182403564453,,14.050000190734865,27.98173904418945
2006-12-22,54.0645637512207,16.31887435913086,,13.890000343322756,27.813861846923828
2006-12-26,53.84374618530274,16.489824295043945,,13.859999656677244,27.69939613342285
2006-12-27,54.14737319946289,16.753089904785153,,14.289999961853027,27.890167236328125
2006-12-28,53.93344497680664,16.72914695739746,,14.539999961853027,28.43957328796387
2006-12-29,53.77474975585938,16.6539306640625,,14.100000381469727,28.180139541625977
2007-01-03,54.00246047973633,16.742826461791992,,14.050000190734865,27.760446548461914
2007-01-04,53.78854751586914,17.060792922973633,,14.350000381469727,28.38616371154785
2007-01-05,53.42280197143555,17.060792922973633,,14.140000343322756,27.989360809326172
2007-01-08,53.540122985839844,17.12233543395996,,14.109999656677244,28.39378929138184
2007-01-09,53.60223388671875,17.272769927978516,,13.960000038146973,28.32511711120605
2007-01-10,53.71953201293945,17.329513549804688,,13.899999618530273,28.49299049377441
2007-01-11,54.27156448364258,17.315763473510742,,14.260000228881836,28.37852478027344
2007-01-12,54.761512756347656,17.350152969360348,,14.59000015258789,28.98135757446289
2007-01-16,54.89947509765625,17.40517807006836,,14.729999542236328,28.309858322143555
2007-01-17,54.45098876953125,17.728443145751953,,14.720000267028807,28.63034248352051
2007-01-18,54.3819694519043,18.15489387512207,,14.510000228881836,28.34800720214844
